,FSU,Sector,NSS-region,State,District,Stratum,Sub-stratum,Sub round,FOD sub region,Sample HHID,PersonID,RelationToHead,Gender,Age,MaritalStatus,Education,PrincipleActivity,IndustryOfWork,NSC,MULT
4516,24004,2,11,1,21,01,01,1,0110,13,2,2,2,46,2,5,92,0,4,79682
4517,24004,2,11,1,21,01,01,1,0110,13,3,7,2,80,3,1,97,0,4,79682
4518,24004,2,11,1,21,01,01,1,0110,14,1,1,1,68,2,11,11,47,4,79682
4519,24004,2,11,1,21,01,01,1,0110,14,2,2,2,67,2,5,92,0,4,79682
4520,24004,2,11,1,21,01,01,1,0110,14,3,3,1,35,2,6,31,43,4,79682
4521,24004,2,11,1,21,01,01,1,0110,14,4,4,2,28,2,12,31,82,4,79682
4522,24004,2,11,1,21,01,01,1,0110,14,5,6,2,3,1,1,0,0,4,79682
4523,24004,2,11,1,21,01,01,1,0110,14,6,5,1,32,1,12,11,47,4,79682
4524,24088,2,12,1,19,02,01,1,0111,01,1,1,1,21,1,4,31,45,4,39143
4525,24088,2,12,1,19,02,01,1,0111,02,1,1,1,69,2,2,11,1,4,39143
4526,24088,2,12,1,19,02,01,1,0111,02,2,2,2,65,2,1,92,0,4,39143
4527,24088,2,12,1,19,02,01,1,0111,02,3,3,1,38,2,5,31,45,4,39143
4528,24088,2,12,1,19,02,01,1,0111,02,4,4,2,32,2,4,92,0,4,39143
4529,24088,2,12,1,19,02,01,1,0111,02,5,6,2,5,1,1,0,0,4,39143
4530,24088,2,12,1,19,02,01,1,0111,02,6,6,2,2,1,1,0,0,4,39143
4531,24088,2,12,1,19,02,01,1,0111,03,1,1,1,58,2,12,31,84,4,39143
4532,24088,2,12,1,19,02,01,1,0111,03,2,2,2,51,2,5,92,0,4,39143
4533,24088,2,12,1,19,02,01,1,0111,03,3,5,1,16,1,5,91,0,4,39143
4534,24088,2,12,1,19,02,01,1,0111,03,4,5,2,21,1,11,91,0,4,39143
4535,24088,2,12,1,19,02,01,1,0111,04,1,1,1,47,2,6,11,32,4,39143
4536,24088,2,12,1,19,02,01,1,0111,04,2,2,2,43,2,5,92,0,4,39143
4537,24088,2,12,1,19,02,01,1,0111,04,3,5,1,20,1,6,91,0,4,39143
4538,24088,2,12,1,19,02,01,1,0111,04,4,5,2,18,1,5,91,0,4,39143
4539,24088,2,12,1,19,02,01,1,0111,05,1,1,1,59,2,2,31,84,4,39143
4540,24088,2,12,1,19,02,01,1,0111,05,2,2,2,55,2,1,93,0,4,39143
4541,24088,2,12,1,19,02,01,1,0111,05,3,5,1,28,1,5,11,90,4,39143
4542,24088,2,12,1,19,02,01,1,0111,05,4,8,1,57,1,1,95,0,4,39143
4543,24088,2,12,1,19,02,01,1,0111,06,1,1,1,50,2,5,11,49,4,39143
4544,24088,2,12,1,19,02,01,1,0111,06,2,2,2,41,2,6,92,0,4,39143
4545,24088,2,12,1,19,02,01,1,0111,06,3,5,1,17,1,5,91,0,4,39143
4546,24088,2,12,1,19,02,01,1,0111,06,4,5,1,15,1,4,91,0,4,39143
4547,24088,2,12,1,19,02,01,1,0111,07,1,1,1,34,2,5,11,47,4,39143
4548,24088,2,12,1,19,02,01,1,0111,07,2,2,2,30,2,5,92,0,4,39143
4549,24088,2,12,1,19,02,01,1,0111,07,3,5,1,5,1,2,0,0,4,39143
4550,24088,2,12,1,19,02,01,1,0111,07,4,5,1,1,1,1,0,0,4,39143
4551,24088,2,12,1,19,02,01,1,0111,08,1,1,1,72,2,5,97,0,4,39143
4552,24088,2,12,1,19,02,01,1,0111,08,2,2,2,64,2,1,92,0,4,39143
4553,24088,2,12,1,19,02,01,1,0111,08,3,3,1,45,2,12,31,84,4,39143
4554,24088,2,12,1,19,02,01,1,0111,08,4,4,2,42,2,11,31,85,4,39143
4555,24088,2,12,1,19,02,01,1,0111,08,5,6,1,19,1,6,91,0,4,39143
4556,24088,2,12,1,19,02,01,1,0111,08,6,6,1,12,1,3,91,0,4,39143
4557,24088,2,12,1,19,02,01,1,0111,09,1,1,2,65,3,1,92,0,4,39143
4558,24088,2,12,1,19,02,01,1,0111,09,2,4,2,32,2,6,92,0,4,39143
4559,24088,2,12,1,19,02,01,1,0111,09,3,6,1,4,1,1,0,0,4,39143
4560,24088,2,12,1,19,02,01,1,0111,09,4,6,2,3,1,1,0,0,4,39143
4561,24088,2,12,1,19,02,01,1,0111,09,5,4,2,21,2,6,92,0,4,39143
4562,24088,2,12,1,19,02,01,1,0111,10,1,1,1,36,2,12,31,85,4,39143
4563,24088,2,12,1,19,02,01,1,0111,10,2,2,2,30,2,5,92,0,4,39143
4564,24088,2,12,1,19,02,01,1,0111,10,3,5,1,8,1,2,91,0,4,39143
4565,24088,2,12,1,19,02,01,1,0111,10,4,7,2,55,3,1,92,0,4,39143
4566,24088,2,12,1,19,02,01,1,0111,11,1,1,1,87,2,12,11,69,4,39143
4567,24088,2,12,1,19,02,01,1,0111,11,2,2,2,82,2,6,94,0,4,39143
4568,24088,2,12,1,19,02,01,1,0111,11,3,3,1,50,2,11,11,47,4,39143
4569,24088,2,12,1,19,02,01,1,0111,11,4,4,2,42,2,12,92,0,4,39143
4570,24088,2,12,1,19,02,01,1,0111,11,5,6,1,18,1,5,91,0,4,39143
4571,24088,2,12,1,19,02,01,1,0111,12,1,1,1,58,2,5,31,84,4,39143
4572,24088,2,12,1,19,02,01,1,0111,12,2,2,2,55,2,2,92,0,4,39143
4573,24088,2,12,1,19,02,01,1,0111,12,3,3,1,35,2,5,31,84,4,39143
4574,24088,2,12,1,19,02,01,1,0111,12,4,4,2,30,2,5,92,0,4,39143
4575,24088,2,12,1,19,02,01,1,0111,12,5,6,1,5,1,2,0,0,4,39143
4576,24088,2,12,1,19,02,01,1,0111,13,1,1,1,75,3,1,11,1,4,39143
4577,24088,2,12,1,19,02,01,1,0111,13,2,3,1,39,2,5,11,43,4,39143
4578,24088,2,12,1,19,02,01,1,0111,13,3,4,2,35,2,4,92,0,4,39143
4579,24088,2,12,1,19,02,01,1,0111,13,4,6,2,13,1,4,91,0,4,39143
4580,24088,2,12,1,19,02,01,1,0111,13,5,6,2,11,1,3,91,0,4,39143
4581,24088,2,12,1,19,02,01,1,0111,14,1,1,1,33,2,4,31,84,4,39143
4582,24088,2,12,1,19,02,01,1,0111,14,2,2,2,33,2,6,93,0,4,39143
4583,24088,2,12,1,19,02,01,1,0111,14,3,5,1,5,1,2,0,0,4,39143
4584,24088,2,12,1,19,02,01,1,0111,14,4,5,1,3,1,1,0,0,4,39143
4585,24260,2,13,1,15,01,01,1,0121,01,1,1,1,50,2,5,31,84,3,207031
4586,24260,2,13,1,15,01,01,1,0121,01,2,2,2,45,2,5,92,0,3,207031
4587,24260,2,13,1,15,01,01,1,0121,01,3,5,1,13,1,3,91,0,3,207031
4588,24260,2,13,1,15,01,01,1,0121,01,4,5,1,5,1,1,0,0,3,207031
4589,24260,2,13,1,15,01,01,1,0121,01,5,7,2,70,3,1,92,0,3,207031
4590,24260,2,13,1,15,01,01,1,0121,02,1,1,1,50,2,12,31,69,3,207031
4591,24260,2,13,1,15,01,01,1,0121,02,2,2,2,48,2,11,92,0,3,207031
4592,24260,2,13,1,15,01,01,1,0121,02,3,5,1,24,1,11,91,0,3,207031
4593,24260,2,13,1,15,01,01,1,0121,02,4,5,1,22,1,6,91,0,3,207031
4594,24260,2,13,1,15,01,01,1,0121,03,1,1,1,35,2,4,51,41,3,207031
4595,24260,2,13,1,15,01,01,1,0121,03,2,2,2,32,2,4,92,0,3,207031
4596,24260,2,13,1,15,01,01,1,0121,04,1,1,1,70,2,1,97,0,3,207031
4597,24260,2,13,1,15,01,01,1,0121,04,2,2,2,68,2,1,92,0,3,207031
4598,24260,2,13,1,15,01,01,1,0121,04,3,3,1,40,2,6,31,84,3,207031
4599,24260,2,13,1,15,01,01,1,0121,04,4,4,2,38,2,5,92,0,3,207031
4600,24260,2,13,1,15,01,01,1,0121,04,5,6,1,5,1,2,0,0,3,207031
4601,24260,2,13,1,15,01,01,1,0121,04,6,6,2,12,1,2,91,0,3,207031
4602,24260,2,13,1,15,01,01,1,0121,04,7,6,2,10,1,2,91,0,3,207031
4603,24260,2,13,1,15,01,01,1,0121,05,1,1,1,55,2,8,11,41,3,207031
4604,24260,2,13,1,15,01,01,1,0121,05,2,2,2,52,2,1,92,0,3,207031
4605,24260,2,13,1,15,01,01,1,0121,05,3,5,1,27,1,12,81,0,3,207031
4606,24260,2,13,1,15,01,01,1,0121,05,4,5,1,23,1,5,91,0,3,207031
4607,24260,2,13,1,15,01,01,1,0121,05,5,5,1,22,1,6,91,0,3,207031
4608,24260,2,13,1,15,01,01,1,0121,06,1,1,1,55,2,1,11,10,3,207031
4609,24260,2,13,1,15,01,01,1,0121,06,2,2,2,50,2,1,92,0,3,207031
4610,24260,2,13,1,15,01,01,1,0121,06,3,5,1,25,1,6,91,0,3,207031
4611,24260,2,13,1,15,01,01,1,0121,06,4,5,1,21,1,6,91,0,3,207031
4612,24260,2,13,1,15,01,01,1,0121,06,5,5,1,14,1,4,91,0,3,207031
4613,24260,2,13,1,15,01,01,1,0121,07,1,1,1,55,2,8,11,41,3,207031
4614,24260,2,13,1,15,01,01,1,0121,07,2,2,2,52,2,1,92,0,3,207031
4615,24260,2,13,1,15,01,01,1,0121,07,3,5,1,27,1,12,81,0,3,207031
4616,24260,2,13,1,15,01,01,1,0121,07,4,5,1,23,1,5,91,0,3,207031
4617,24260,2,13,1,15,01,01,1,0121,07,5,5,1,22,1,6,91,0,3,207031
4618,24260,2,13,1,15,01,01,1,0121,08,1,1,1,53,2,4,11,25,3,207031
4619,24260,2,13,1,15,01,01,1,0121,08,2,2,2,51,2,2,92,0,3,207031
4620,24260,2,13,1,15,01,01,1,0121,08,3,5,1,21,1,5,11,81,3,207031
4621,24260,2,13,1,15,01,01,1,0121,08,4,5,2,19,1,4,93,0,3,207031
4622,24260,2,13,1,15,01,01,1,0121,09,1,1,1,46,2,6,11,47,3,207031
4623,24260,2,13,1,15,01,01,1,0121,09,2,2,2,45,2,4,92,0,3,207031
4624,24260,2,13,1,15,01,01,1,0121,09,3,5,1,18,1,5,91,0,3,207031
4625,24260,2,13,1,15,01,01,1,0121,09,4,5,1,15,1,4,91,0,3,207031
4626,24260,2,13,1,15,01,01,1,0121,10,1,1,1,42,2,4,51,41,3,207031
4627,24260,2,13,1,15,01,01,1,0121,10,2,2,2,38,2,4,92,0,3,207031
4628,24260,2,13,1,15,01,01,1,0121,10,3,5,1,14,1,4,91,0,3,207031
4629,24260,2,13,1,15,01,01,1,0121,10,4,5,1,10,1,2,91,0,3,207031
4630,24260,2,13,1,15,01,01,1,0121,11,1,1,1,48,3,4,11,47,3,207031
4631,24260,2,13,1,15,01,01,1,0121,11,2,5,1,19,1,6,91,0,3,207031
4632,24260,2,13,1,15,01,01,1,0121,11,3,5,1,18,1,5,91,0,3,207031
4633,24260,2,13,1,15,01,01,1,0121,11,4,5,2,21,1,6,91,0,3,207031
4634,24260,2,13,1,15,01,01,1,0121,12,1,1,1,54,2,4,31,16,3,207031
4635,24260,2,13,1,15,01,01,1,0121,12,2,2,2,52,2,3,92,0,3,207031
4636,24260,2,13,1,15,01,01,1,0121,12,3,5,1,22,1,4,31,96,3,207031
4637,24260,2,13,1,15,01,01,1,0121,12,4,5,1,20,1,5,31,96,3,207031
4638,24260,2,13,1,15,01,01,1,0121,12,5,5,2,24,1,12,31,85,3,207031
4639,24260,2,13,1,15,01,01,1,0121,13,1,1,1,27,2,4,11,49,3,207031
4640,24260,2,13,1,15,01,01,1,0121,13,2,2,2,24,2,4,92,0,3,207031
4641,24260,2,13,1,15,01,01,1,0121,14,1,1,1,26,1,4,31,35,3,207031
4642,24285,2,12,1,06,01,01,1,0110,01,1,1,1,42,2,3,41,41,4,133195
4643,24285,2,12,1,06,01,01,1,0110,02,1,1,1,53,2,11,11,47,4,133195
4644,24285,2,12,1,06,01,01,1,0110,02,2,2,2,48,2,12,31,85,4,133195
4645,24285,2,12,1,06,01,01,1,0110,03,1,1,1,54,2,6,11,47,4,133195
4646,24285,2,12,1,06,01,01,1,0110,03,2,2,2,50,2,6,92,0,4,133195
4647,24285,2,12,1,06,01,01,1,0110,03,3,5,1,19,1,5,11,47,4,133195
4648,24285,2,12,1,06,01,01,1,0110,03,4,5,1,18,1,5,11,47,4,133195
4649,24285,2,12,1,06,01,01,1,0110,04,1,1,1,70,3,11,11,47,4,133195
4650,24285,2,12,1,06,01,01,1,0110,04,2,3,1,41,2,11,11,47,4,133195
4651,24285,2,12,1,06,01,01,1,0110,04,3,4,2,35,2,11,92,0,4,133195
4652,24285,2,12,1,06,01,01,1,0110,04,4,6,2,11,1,3,91,0,4,133195
4653,24285,2,12,1,06,01,01,1,0110,05,1,1,1,62,2,6,94,0,4,133195
4654,24285,2,12,1,06,01,01,1,0110,05,2,2,2,56,2,5,92,0,4,133195
4655,24285,2,12,1,06,01,01,1,0110,05,3,5,1,32,1,5,95,0,4,133195
4656,24285,2,12,1,06,01,01,1,0110,06,1,1,1,32,2,12,31,82,4,133195
4657,24285,2,12,1,06,01,01,1,0110,06,2,2,2,26,2,6,92,0,4,133195
4658,24285,2,12,1,06,01,01,1,0110,06,3,5,1,8,1,2,91,0,4,133195
4659,24285,2,12,1,06,01,01,1,0110,06,4,5,2,5,1,1,0,0,4,133195
4660,24285,2,12,1,06,01,01,1,0110,07,1,1,1,45,2,11,31,85,4,133195
4661,24285,2,12,1,06,01,01,1,0110,07,2,2,2,40,2,6,92,0,4,133195
4662,24285,2,12,1,06,01,01,1,0110,08,1,1,1,29,2,11,31,82,4,133195
4663,24285,2,12,1,06,01,01,1,0110,08,2,2,2,24,2,6,92,0,4,133195
4664,24285,2,12,1,06,01,01,1,0110,08,3,5,2,3,1,1,0,0,4,133195
4665,24285,2,12,1,06,01,01,1,0110,09,1,1,1,30,2,6,11,47,4,133195
4666,24285,2,12,1,06,01,01,1,0110,09,2,2,2,24,2,3,92,0,4,133195
4667,24285,2,12,1,06,01,01,1,0110,09,3,5,1,5,1,2,0,0,4,133195
4668,24285,2,12,1,06,01,01,1,0110,10,1,1,2,54,3,1,92,0,4,133195
4669,24285,2,12,1,06,01,01,1,0110,10,2,3,1,29,2,12,31,82,4,133195
4670,24285,2,12,1,06,01,01,1,0110,10,3,4,2,25,2,6,92,0,4,133195
4671,24285,2,12,1,06,01,01,1,0110,10,4,6,1,5,1,2,0,0,4,133195
4672,24285,2,12,1,06,01,01,1,0110,10,5,6,1,2,1,1,0,0,4,133195
4673,24285,2,12,1,06,01,01,1,0110,10,6,6,2,0,1,1,0,0,4,133195
4674,24285,2,12,1,06,01,01,1,0110,11,1,1,2,52,3,2,92,0,4,133195
4675,24285,2,12,1,06,01,01,1,0110,11,2,5,1,26,1,6,31,47,4,133195
4676,24285,2,12,1,06,01,01,1,0110,12,1,1,1,38,2,5,41,41,4,133195
4677,24285,2,12,1,06,01,01,1,0110,12,2,8,1,30,2,4,41,41,4,133195
4678,24285,2,12,1,06,01,01,1,0110,13,1,1,1,48,2,12,31,85,4,133195
4679,24285,2,12,1,06,01,01,1,0110,13,2,2,2,44,2,12,92,0,4,133195
4680,24285,2,12,1,06,01,01,1,0110,14,1,1,1,48,2,1,11,47,4,133195
4681,24285,2,12,1,06,01,01,1,0110,14,2,2,2,45,2,1,92,0,4,133195
4682,24285,2,12,1,06,01,01,1,0110,14,3,5,2,19,1,6,91,0,4,133195
4683,24285,2,12,1,06,01,01,1,0110,14,4,5,2,18,1,5,91,0,4,133195
4684,24606,2,11,1,21,03,01,1,0110,01,1,1,1,58,2,5,31,84,4,196379
4685,24606,2,11,1,21,03,01,1,0110,01,2,2,2,54,2,5,92,0,4,196379
4686,24606,2,11,1,21,03,01,1,0110,01,3,5,2,26,1,12,81,0,4,196379
4687,24606,2,11,1,21,03,01,1,0110,02,1,1,1,60,2,5,94,0,4,196379
4688,24606,2,11,1,21,03,01,1,0110,03,1,1,1,65,2,5,94,0,4,196379
4689,24606,2,11,1,21,03,01,1,0110,03,2,2,2,56,2,4,92,0,4,196379
4690,24606,2,11,1,21,03,01,1,0110,04,1,1,1,50,2,6,31,84,4,196379
4691,24606,2,11,1,21,03,01,1,0110,04,2,2,2,45,2,5,92,0,4,196379
4692,24606,2,11,1,21,03,01,1,0110,04,3,7,2,65,3,3,92,0,4,196379
4693,24606,2,11,1,21,03,01,1,0110,05,1,1,1,62,2,12,94,0,4,196379
4694,24606,2,11,1,21,03,01,1,0110,05,2,2,2,56,2,6,92,0,4,196379
4695,24606,2,11,1,21,03,01,1,0110,06,1,1,1,45,2,11,31,85,4,196379
4696,24606,2,11,1,21,03,01,1,0110,06,2,2,2,43,2,11,92,0,4,196379
4697,24606,2,11,1,21,03,01,1,0110,06,3,5,1,15,1,4,91,0,4,196379
4698,24606,2,11,1,21,03,01,1,0110,06,4,5,1,12,1,3,91,0,4,196379
4699,24606,2,11,1,21,03,01,1,0110,07,1,1,1,64,3,11,94,0,4,196379
4700,24606,2,11,1,21,03,01,1,0110,07,2,5,2,30,1,12,31,64,4,196379
4701,24606,2,11,1,21,03,01,1,0110,08,1,1,1,54,2,6,94,0,4,196379
4702,24606,2,11,1,21,03,01,1,0110,08,2,2,2,50,2,5,93,0,4,196379
4703,24606,2,11,1,21,03,01,1,0110,09,1,1,2,36,2,11,94,0,4,196379
4704,24606,2,11,1,21,03,01,1,0110,09,2,5,1,10,1,2,91,0,4,196379
4705,24606,2,11,1,21,03,01,1,0110,09,3,5,2,7,1,2,91,0,4,196379
4706,24606,2,11,1,21,03,01,1,0110,10,1,1,1,60,2,3,31,47,4,196379
4707,24606,2,11,1,21,03,01,1,0110,10,2,2,2,55,2,1,92,0,4,196379
4708,24606,2,11,1,21,03,01,1,0110,10,3,5,1,35,1,5,31,10,4,196379
4709,24606,2,11,1,21,03,01,1,0110,10,4,5,2,33,1,4,92,0,4,196379
4710,24606,2,11,1,21,03,01,1,0110,10,5,5,2,28,1,5,31,10,4,196379
4711,24606,2,11,1,21,03,01,1,0110,11,1,1,1,65,2,6,94,0,4,196379
4712,24606,2,11,1,21,03,01,1,0110,11,2,2,2,56,2,5,92,0,4,196379
4713,24606,2,11,1,21,03,01,1,0110,12,1,1,2,57,3,5,94,0,4,196379
4714,24606,2,11,1,21,03,01,1,0110,13,1,1,1,59,2,11,94,0,4,196379
4715,24606,2,11,1,21,03,01,1,0110,14,1,1,1,63,2,11,94,0,4,196379
4716,24606,2,11,1,21,03,01,1,0110,14,2,2,2,59,2,11,92,0,4,196379
4717,24841,2,11,1,21,03,01,3,0110,01,1,1,1,48,2,5,11,47,4,390173
4718,24841,2,11,1,21,03,01,3,0110,01,2,2,2,40,2,4,92,0,4,390173
4719,24841,2,11,1,21,03,01,3,0110,01,3,5,2,17,1,6,91,0,4,390173
4720,24841,2,11,1,21,03,01,3,0110,01,4,5,2,14,1,4,91,0,4,390173
4721,24841,2,11,1,21,03,01,3,0110,01,5,5,2,12,1,3,91,0,4,390173
4722,24841,2,11,1,21,03,01,3,0110,02,1,1,2,45,3,12,31,84,4,390173
4723,24841,2,11,1,21,03,01,3,0110,02,2,5,1,26,1,11,31,27,4,390173
4724,24841,2,11,1,21,03,01,3,0110,03,1,1,1,26,1,4,51,41,4,390173
4725,24841,2,11,1,21,03,01,3,0110,04,1,1,1,66,2,5,94,0,4,390173
4726,24841,2,11,1,21,03,01,3,0110,04,2,2,2,64,2,4,92,0,4,390173
4727,24841,2,11,1,21,03,01,3,0110,04,3,5,1,18,1,5,81,0,4,390173
4728,24841,2,11,1,21,03,01,3,0110,04,4,5,2,22,1,11,81,0,4,390173
4729,24841,2,11,1,21,03,01,3,0110,05,1,1,2,35,3,3,31,56,4,390173
4730,24841,2,11,1,21,03,01,3,0110,05,2,5,2,15,1,4,91,0,4,390173
4731,24841,2,11,1,21,03,01,3,0110,05,3,5,1,12,1,4,91,0,4,390173
4732,24841,2,11,1,21,03,01,3,0110,06,1,1,2,19,1,6,91,0,4,390173
4733,24841,2,11,1,21,03,01,3,0110,06,2,8,2,18,1,6,91,0,4,390173
4734,24841,2,11,1,21,03,01,3,0110,07,1,1,1,72,2,11,94,0,4,390173
4735,24841,2,11,1,21,03,01,3,0110,08,1,1,1,48,2,6,11,77,4,390173
4736,24841,2,11,1,21,03,01,3,0110,08,2,2,2,44,2,12,92,0,4,390173
4737,24841,2,11,1,21,03,01,3,0110,08,3,5,2,19,1,6,91,0,4,390173
4738,24841,2,11,1,21,03,01,3,0110,08,4,5,2,15,1,5,91,0,4,390173
4739,24841,2,11,1,21,03,01,3,0110,08,5,7,2,73,3,3,92,0,4,390173
4740,24841,2,11,1,21,03,01,3,0110,09,1,1,1,45,2,5,31,27,4,390173
4741,24841,2,11,1,21,03,01,3,0110,09,2,2,2,33,2,4,92,0,4,390173
4742,24841,2,11,1,21,03,01,3,0110,09,3,5,2,15,1,5,91,0,4,390173
4743,24841,2,11,1,21,03,01,3,0110,10,1,1,2,37,2,5,94,0,4,390173
4744,24841,2,11,1,21,03,01,3,0110,10,2,5,1,10,1,2,91,0,4,390173
4745,24841,2,11,1,21,03,01,3,0110,10,3,5,2,13,1,4,91,0,4,390173
4746,24841,2,11,1,21,03,01,3,0110,11,1,1,1,36,2,6,11,56,4,390173
4747,24841,2,11,1,21,03,01,3,0110,11,2,2,2,28,2,5,92,0,4,390173
4748,24841,2,11,1,21,03,01,3,0110,11,3,5,1,4,1,2,0,0,4,390173
4749,24841,2,11,1,21,03,01,3,0110,12,1,1,1,60,2,4,11,33,4,390173
4750,24841,2,11,1,21,03,01,3,0110,12,2,2,2,52,2,4,92,0,4,390173
4751,24841,2,11,1,21,03,01,3,0110,12,3,5,1,25,1,6,31,47,4,390173
4752,24841,2,11,1,21,03,01,3,0110,13,1,1,1,50,2,4,31,49,4,390173
4753,24841,2,11,1,21,03,01,3,0110,13,2,2,2,44,2,5,92,0,4,390173
4754,24841,2,11,1,21,03,01,3,0110,13,3,5,1,21,1,6,81,0,4,390173
4755,24841,2,11,1,21,03,01,3,0110,13,4,5,2,22,1,11,91,0,4,390173
4756,24841,2,11,1,21,03,01,3,0110,14,1,1,2,53,3,5,92,0,4,390173
4757,24841,2,11,1,21,03,01,3,0110,14,2,3,1,35,2,4,31,47,4,390173
4758,24841,2,11,1,21,03,01,3,0110,14,3,4,2,32,2,11,11,14,4,390173
4759,25209,2,12,1,06,01,01,4,0110,01,1,1,1,34,2,3,51,41,4,64236
4760,25209,2,12,1,06,01,01,4,0110,01,2,8,1,32,2,2,51,41,4,64236
4761,25209,2,12,1,06,01,01,4,0110,02,1,1,1,32,2,3,11,10,4,64236
4762,25209,2,12,1,06,01,01,4,0110,02,2,2,2,28,2,3,92,0,4,64236
4763,25209,2,12,1,06,01,01,4,0110,02,3,5,1,5,1,2,0,0,4,64236
4764,25209,2,12,1,06,01,01,4,0110,02,4,5,1,2,1,1,0,0,4,64236
4765,25209,2,12,1,06,01,01,4,0110,03,1,1,1,25,1,11,91,0,4,64236
4766,25209,2,12,1,06,01,01,4,0110,04,1,1,1,44,2,5,11,47,4,64236
4767,25209,2,12,1,06,01,01,4,0110,04,2,2,2,34,2,6,92,0,4,64236
4768,25209,2,12,1,06,01,01,4,0110,04,3,5,1,7,1,2,91,0,4,64236
4769,25209,2,12,1,06,01,01,4,0110,04,4,5,2,5,1,1,0,0,4,64236
4770,25209,2,12,1,06,01,01,4,0110,04,5,7,1,80,2,3,94,0,4,64236
4771,25209,2,12,1,06,01,01,4,0110,04,6,7,2,70,2,1,92,0,4,64236
4772,25209,2,12,1,06,01,01,4,0110,05,1,1,1,38,2,11,31,85,4,64236
4773,25209,2,12,1,06,01,01,4,0110,05,2,2,2,31,2,11,31,86,4,64236
4774,25209,2,12,1,06,01,01,4,0110,05,3,5,2,2,1,1,0,0,4,64236
4775,25209,2,12,1,06,01,01,4,0110,06,1,1,1,52,2,4,11,47,4,64236
4776,25209,2,12,1,06,01,01,4,0110,06,2,2,2,46,2,3,92,0,4,64236
4777,25209,2,12,1,06,01,01,4,0110,06,3,5,1,18,1,5,91,0,4,64236
4778,25209,2,12,1,06,01,01,4,0110,06,4,5,1,14,1,4,91,0,4,64236
4779,25209,2,12,1,06,01,01,4,0110,07,1,1,1,35,2,6,31,85,4,64236
4780,25209,2,12,1,06,01,01,4,0110,07,2,2,2,32,2,4,92,0,4,64236
4781,25209,2,12,1,06,01,01,4,0110,07,3,5,1,10,1,3,91,0,4,64236
4782,25209,2,12,1,06,01,01,4,0110,08,1,1,1,25,1,11,91,0,4,64236
4783,25209,2,12,1,06,01,01,4,0110,08,2,8,1,21,1,6,91,0,4,64236
4784,25209,2,12,1,06,01,01,4,0110,09,1,1,1,60,2,4,94,0,4,64236
4785,25209,2,12,1,06,01,01,4,0110,09,2,2,2,56,2,1,92,0,4,64236
4786,25209,2,12,1,06,01,01,4,0110,09,3,5,1,29,1,12,81,0,4,64236
4787,25209,2,12,1,06,01,01,4,0110,09,4,5,1,27,1,12,31,49,4,64236
4788,25209,2,12,1,06,01,01,4,0110,10,1,1,1,52,2,5,11,47,4,64236
4789,25209,2,12,1,06,01,01,4,0110,10,2,2,2,50,2,11,31,85,4,64236
4790,25209,2,12,1,06,01,01,4,0110,10,3,5,2,10,1,3,91,0,4,64236
4791,25209,2,12,1,06,01,01,4,0110,11,1,1,1,25,1,5,11,47,4,64236
4792,25209,2,12,1,06,01,01,4,0110,11,2,8,1,23,1,6,11,47,4,64236
4793,25209,2,12,1,06,01,01,4,0110,11,3,8,1,17,1,5,91,0,4,64236
4794,25209,2,12,1,06,01,01,4,0110,11,4,8,2,20,1,6,91,0,4,64236
4795,25209,2,12,1,06,01,01,4,0110,12,1,1,2,42,3,3,94,0,4,64236
4796,25209,2,12,1,06,01,01,4,0110,12,2,5,2,18,1,6,91,0,4,64236
4797,25209,2,12,1,06,01,01,4,0110,13,1,1,1,71,2,5,94,0,4,64236
4798,25209,2,12,1,06,01,01,4,0110,13,2,2,2,65,2,4,92,0,4,64236
4799,25209,2,12,1,06,01,01,4,0110,13,3,4,2,33,2,6,94,0,4,64236
4800,25209,2,12,1,06,01,01,4,0110,13,4,6,1,7,1,2,91,0,4,64236
4801,25209,2,12,1,06,01,01,4,0110,13,5,6,2,2,1,1,0,0,4,64236
4802,25209,2,12,1,06,01,01,4,0110,14,1,1,1,30,2,11,31,84,4,64236
4803,25209,2,12,1,06,01,01,4,0110,14,2,2,2,26,2,5,92,0,4,64236
4804,25209,2,12,1,06,01,01,4,0110,14,3,5,1,4,1,1,0,0,4,64236
4805,25209,2,12,1,06,01,01,4,0110,14,4,5,1,1,1,1,0,0,4,64236
4806,25343,2,11,1,21,03,01,2,0110,01,1,1,1,70,2,5,94,0,4,229970
4807,25343,2,11,1,21,03,01,2,0110,01,2,2,2,65,2,1,92,0,4,229970
4808,25343,2,11,1,21,03,01,2,0110,01,3,3,1,47,2,6,31,45,4,229970
4809,25343,2,11,1,21,03,01,2,0110,01,4,4,2,42,2,5,92,0,4,229970
4810,25343,2,11,1,21,03,01,2,0110,01,5,6,1,15,1,4,91,0,4,229970
4811,25343,2,11,1,21,03,01,2,0110,01,6,6,2,4,1,1,0,0,4,229970
4812,25343,2,11,1,21,03,01,2,0110,02,1,1,1,32,2,11,31,84,4,229970
4813,25343,2,11,1,21,03,01,2,0110,02,2,2,2,29,2,5,92,0,4,229970
4814,25343,2,11,1,21,03,01,2,0110,02,3,5,1,5,1,1,0,0,4,229970
4815,25343,2,11,1,21,03,01,2,0110,03,1,1,1,46,2,4,11,46,4,229970
4816,25343,2,11,1,21,03,01,2,0110,03,2,2,2,42,2,5,92,0,4,229970
4817,25343,2,11,1,21,03,01,2,0110,03,3,5,1,14,1,3,91,0,4,229970
