,FSU,Sector,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,RelationToHead,Gender,Age,MaritalStatus,Education,PrincipleActivity,Industry of work,NSC,Multiplier
399497,20225,2,27,22,5,11,9,1,1,1,62,2,4,94,,4,230379
399498,20225,2,27,22,5,11,9,2,2,2,58,2,3,94,,4,230379
399499,20225,2,27,22,5,11,9,3,3,1,40,2,4,11,43,4,230379
399500,20225,2,27,22,5,11,9,4,4,2,34,2,12,92,,4,230379
399501,20225,2,27,22,5,11,9,5,6,2,8,1,2,91,,4,230379
399502,20225,2,27,22,5,11,9,6,5,1,38,1,3,31,46,4,230379
399503,20225,2,27,22,5,11,10,1,1,1,61,2,3,94,,4,230379
399504,20225,2,27,22,5,11,10,2,2,2,56,2,3,92,,4,230379
399505,20225,2,27,22,5,11,10,3,5,2,27,1,11,31,62,4,230379
399506,20225,2,27,22,5,11,11,1,1,1,55,2,4,11,46,4,230379
399507,20225,2,27,22,5,11,11,2,2,2,50,2,4,92,,4,230379
399508,20225,2,27,22,5,11,11,3,5,1,20,1,6,91,,4,230379
399509,20225,2,27,22,5,11,11,4,5,2,23,1,11,91,,4,230379
399510,20225,2,27,22,5,11,11,5,8,1,47,1,4,11,46,4,230379
399511,20225,2,27,22,5,11,11,6,8,1,40,1,4,11,46,4,230379
399512,20225,2,27,22,5,11,12,1,1,1,82,2,4,94,,4,230379
399513,20225,2,27,22,5,11,12,2,2,2,75,2,4,94,,4,230379
399514,20225,2,27,22,5,11,13,1,1,1,27,2,11,31,63,4,230379
399515,20225,2,27,22,5,11,13,2,2,2,23,2,11,92,,4,230379
399516,20225,2,27,22,5,11,13,3,8,2,45,3,2,92,,4,230379
399517,20225,2,27,22,5,11,13,4,8,1,45,2,2,41,42,4,230379
399518,20225,2,27,22,5,11,14,1,1,2,59,3,3,92,,4,230379
399519,20225,2,27,22,5,11,14,2,5,1,34,1,5,11,46,4,230379
399520,20225,2,27,22,5,11,14,3,3,1,33,2,11,31,62,4,230379
399521,20225,2,27,22,5,11,14,4,4,2,31,2,11,31,41,4,230379
399522,20225,2,27,22,5,11,14,5,5,1,28,1,11,31,62,4,230379
399523,20225,2,27,22,5,11,14,6,8,2,45,3,1,92,,4,230379
399524,20226,2,27,22,5,16,1,1,1,2,70,3,3,94,,4,174809
399525,20226,2,27,22,5,16,2,1,1,2,52,3,5,92,,4,174809
399526,20226,2,27,22,5,16,2,2,5,2,23,1,11,31,62,4,174809
399527,20226,2,27,22,5,16,2,3,5,2,21,1,11,91,,4,174809
399528,20226,2,27,22,5,16,3,1,1,2,58,2,5,93,,4,174809
399529,20226,2,27,22,5,16,3,2,2,1,65,2,10,11,14,4,174809
399530,20226,2,27,22,5,16,3,3,3,1,33,2,11,11,14,4,174809
399531,20226,2,27,22,5,16,3,4,4,2,28,2,11,92,,4,174809
399532,20226,2,27,22,5,16,3,5,6,1,2,1,1,,,4,174809
399533,20226,2,27,22,5,16,3,6,5,1,37,1,1,81,,4,174809
399534,20226,2,27,22,5,16,4,1,1,1,60,2,11,31,62,4,174809
399535,20226,2,27,22,5,16,4,2,2,2,60,2,11,92,,4,174809
399536,20226,2,27,22,5,16,4,3,7,2,86,3,4,95,,4,174809
399537,20226,2,27,22,5,16,5,1,1,1,75,3,11,94,,4,174809
399538,20226,2,27,22,5,16,5,2,7,2,93,3,2,95,,4,174809
399539,20226,2,27,22,5,16,5,3,3,1,40,2,11,31,62,4,174809
399540,20226,2,27,22,5,16,5,4,4,2,39,2,11,93,,4,174809
399541,20226,2,27,22,5,16,5,5,5,1,38,1,11,31,62,4,174809
399542,20226,2,27,22,5,16,6,1,1,1,60,2,11,11,10,4,174809
399543,20226,2,27,22,5,16,6,2,2,2,60,2,11,93,,4,174809
399544,20226,2,27,22,5,16,7,1,1,2,60,1,6,11,46,4,174809
399545,20226,2,27,22,5,16,7,2,8,1,42,2,12,31,63,4,174809
399546,20226,2,27,22,5,16,7,3,8,2,39,2,11,11,46,4,174809
399547,20226,2,27,22,5,16,8,1,1,1,26,2,4,31,80,4,174809
399548,20226,2,27,22,5,16,8,2,9,1,40,2,3,31,80,4,174809
399549,20226,2,27,22,5,16,9,1,1,2,70,3,4,92,,4,174809
399550,20226,2,27,22,5,16,10,1,1,1,59,2,11,11,41,4,174809
399551,20226,2,27,22,5,16,10,2,2,2,50,2,5,93,,4,174809
399552,20226,2,27,22,5,16,10,3,5,1,24,1,12,11,41,4,174809
399553,20226,2,27,22,5,16,10,4,5,2,26,1,12,31,91,4,174809
399554,20226,2,27,22,5,16,11,1,1,1,60,2,11,11,10,4,174809
399555,20226,2,27,22,5,16,11,2,2,2,58,2,11,93,,4,174809
399556,20226,2,27,22,5,16,12,1,1,1,65,2,11,11,14,4,174809
399557,20226,2,27,22,5,16,12,2,2,2,65,2,11,93,,4,174809
399558,20226,2,27,22,5,16,12,3,3,1,40,2,11,11,14,4,174809
399559,20226,2,27,22,5,16,13,1,1,1,54,2,4,11,68,4,174809
399560,20226,2,27,22,5,16,13,2,2,2,52,2,5,93,,4,174809
399561,20226,2,27,22,5,16,13,3,3,1,27,2,11,11,68,4,174809
399562,20226,2,27,22,5,16,13,4,4,2,28,2,11,93,,4,174809
399563,20226,2,27,22,5,16,13,5,5,1,23,1,4,11,68,4,174809
399564,20226,2,27,22,5,16,14,1,1,1,56,2,11,11,32,4,174809
399565,20226,2,27,22,5,16,14,2,2,2,54,2,11,93,,4,174809
399566,20226,2,27,22,5,16,14,3,5,2,25,1,11,31,62,4,174809
399567,20232,2,27,22,5,13,1,1,1,1,35,2,4,41,42,4,186173
399568,20232,2,27,22,5,13,1,2,2,2,30,2,4,51,96,4,186173
399569,20232,2,27,22,5,13,2,1,1,1,42,2,1,11,14,4,186173
399570,20232,2,27,22,5,13,2,2,2,2,40,2,1,92,,4,186173
399571,20232,2,27,22,5,13,2,3,5,1,17,1,4,31,86,4,186173
399572,20232,2,27,22,5,13,2,4,5,1,10,1,2,91,,4,186173
399573,20232,2,27,22,5,13,2,5,5,2,15,1,4,91,,4,186173
399574,20232,2,27,22,5,13,2,6,5,2,8,1,1,91,,4,186173
399575,20232,2,27,22,5,13,3,1,1,1,65,2,1,31,64,4,186173
399576,20232,2,27,22,5,13,3,2,2,2,60,2,1,31,96,4,186173
399577,20232,2,27,22,5,13,3,3,3,1,35,2,4,31,64,4,186173
399578,20232,2,27,22,5,13,3,4,4,2,30,2,4,92,,4,186173
399579,20232,2,27,22,5,13,3,5,6,1,7,1,2,91,,4,186173
399580,20232,2,27,22,5,13,3,6,6,1,1,1,1,,,4,186173
399581,20232,2,27,22,5,13,3,7,6,2,9,1,2,91,,4,186173
399582,20232,2,27,22,5,13,4,1,1,1,60,2,1,51,43,4,186173
399583,20232,2,27,22,5,13,4,2,2,2,45,2,3,92,,4,186173
399584,20232,2,27,22,5,13,4,3,5,1,22,1,6,91,,4,186173
399585,20232,2,27,22,5,13,4,4,5,1,17,1,5,91,,4,186173
399586,20232,2,27,22,5,13,5,1,1,1,32,2,1,11,96,4,186173
399587,20232,2,27,22,5,13,5,2,2,2,24,2,1,92,,4,186173
399588,20232,2,27,22,5,13,5,3,5,2,7,1,2,91,,4,186173
399589,20232,2,27,22,5,13,5,4,5,1,0,1,1,,,4,186173
399590,20232,2,27,22,5,13,6,1,1,1,50,2,1,11,56,4,186173
399591,20232,2,27,22,5,13,6,2,8,1,35,2,1,51,41,4,186173
399592,20232,2,27,22,5,13,6,3,8,1,32,2,4,31,47,4,186173
399593,20232,2,27,22,5,13,7,1,1,1,35,2,4,11,95,4,186173
399594,20232,2,27,22,5,13,7,2,2,2,32,2,5,92,,4,186173
399595,20232,2,27,22,5,13,7,3,5,2,10,1,2,91,,4,186173
399596,20232,2,27,22,5,13,7,4,5,1,5,1,2,,,4,186173
399597,20232,2,27,22,5,13,8,1,1,2,65,2,1,92,,4,186173
399598,20232,2,27,22,5,13,8,2,3,2,45,2,1,92,,4,186173
399599,20232,2,27,22,5,13,8,3,6,1,32,1,1,51,41,4,186173
399600,20232,2,27,22,5,13,9,1,1,1,40,2,5,31,53,4,186173
399601,20232,2,27,22,5,13,9,2,2,2,34,2,4,92,,4,186173
399602,20232,2,27,22,5,13,9,3,5,1,13,1,4,91,,4,186173
399603,20232,2,27,22,5,13,9,4,5,2,9,1,2,91,,4,186173
399604,20232,2,27,22,5,13,10,1,1,1,18,1,4,11,56,4,186173
399605,20232,2,27,22,5,13,10,2,8,1,23,2,4,21,56,4,186173
399606,20232,2,27,22,5,13,11,1,1,1,52,2,1,51,41,4,186173
399607,20232,2,27,22,5,13,11,2,2,2,50,2,1,92,,4,186173
399608,20232,2,27,22,5,13,11,3,3,1,26,2,6,31,80,4,186173
399609,20232,2,27,22,5,13,11,4,4,2,22,2,6,92,,4,186173
399610,20232,2,27,22,5,13,12,1,1,1,50,2,1,51,41,4,186173
399611,20232,2,27,22,5,13,12,2,2,2,45,2,1,31,96,4,186173
399612,20232,2,27,22,5,13,12,3,5,1,20,1,3,81,,4,186173
399613,20232,2,27,22,5,13,12,4,5,1,18,1,4,81,,4,186173
399614,20232,2,27,22,5,13,12,5,5,2,12,1,3,91,,4,186173
399615,20232,2,27,22,5,13,12,6,5,2,10,1,2,91,,4,186173
399616,20232,2,27,22,5,13,13,1,1,2,55,3,1,92,,4,186173
399617,20232,2,27,22,5,13,13,2,3,1,35,2,3,11,49,4,186173
399618,20232,2,27,22,5,13,13,3,4,2,33,2,4,92,,4,186173
399619,20232,2,27,22,5,13,13,4,5,1,13,1,4,91,,4,186173
399620,20232,2,27,22,5,13,13,5,5,1,11,1,3,91,,4,186173
399621,20232,2,27,22,5,13,13,6,5,1,3,1,1,,,4,186173
399622,20232,2,27,22,5,13,14,1,1,2,65,3,1,92,,4,186173
399623,20232,2,27,22,5,13,14,2,5,1,35,1,1,11,49,4,186173
399624,20232,2,27,22,5,13,14,3,5,1,30,1,4,11,49,4,186173
399625,20236,2,27,21,3,11,1,1,1,1,60,3,6,94,,4,122768
399626,20236,2,27,21,3,11,1,2,3,1,29,2,11,12,41,4,122768
399627,20236,2,27,21,3,11,1,3,4,2,26,2,11,93,,4,122768
399628,20236,2,27,21,3,11,1,4,5,1,27,1,7,31,26,4,122768
399629,20236,2,27,21,3,11,2,1,1,1,45,2,7,31,35,4,122768
399630,20236,2,27,21,3,11,2,2,2,2,35,2,5,93,,4,122768
399631,20236,2,27,21,3,11,2,3,5,2,15,1,4,91,,4,122768
399632,20236,2,27,21,3,11,2,4,7,2,78,3,1,94,,4,122768
399633,20236,2,27,21,3,11,3,1,1,1,42,2,7,31,86,4,122768
399634,20236,2,27,21,3,11,3,2,2,2,39,2,11,93,,4,122768
399635,20236,2,27,21,3,11,3,3,7,1,72,2,11,94,,4,122768
399636,20236,2,27,21,3,11,3,4,7,2,68,2,11,94,,4,122768
399637,20236,2,27,21,3,11,4,1,1,1,66,2,11,94,,4,122768
399638,20236,2,27,21,3,11,4,2,2,2,62,2,4,93,,4,122768
399639,20236,2,27,21,3,11,5,1,1,1,42,2,12,31,62,4,122768
399640,20236,2,27,21,3,11,5,2,2,2,40,2,12,93,,4,122768
399641,20236,2,27,21,3,11,5,3,5,1,10,1,3,91,,4,122768
399642,20236,2,27,21,3,11,5,4,5,1,5,1,1,,,4,122768
399643,20236,2,27,21,3,11,6,1,1,1,35,2,11,31,42,4,122768
399644,20236,2,27,21,3,11,6,2,2,2,30,2,12,93,,4,122768
399645,20236,2,27,21,3,11,6,3,5,2,4,1,1,,,4,122768
399646,20236,2,27,21,3,11,6,4,5,2,0,1,1,,,4,122768
399647,20236,2,27,21,3,11,6,5,7,1,68,2,11,94,,4,122768
399648,20236,2,27,21,3,11,6,6,7,2,60,2,3,92,,4,122768
399649,20236,2,27,21,3,11,7,1,1,1,48,2,11,31,85,4,122768
399650,20236,2,27,21,3,11,7,2,2,2,43,2,11,93,,4,122768
399651,20236,2,27,21,3,11,7,3,5,1,5,1,1,,,4,122768
399652,20236,2,27,21,3,11,7,4,5,2,20,1,11,91,,4,122768
399653,20236,2,27,21,3,11,8,1,1,1,43,2,11,11,47,4,122768
399654,20236,2,27,21,3,11,8,2,2,2,40,2,11,11,85,4,122768
399655,20236,2,27,21,3,11,8,3,5,1,16,1,5,91,,4,122768
399656,20236,2,27,21,3,11,8,4,8,2,70,3,11,92,,4,122768
399657,20236,2,27,21,3,11,9,1,1,1,70,2,12,31,43,4,122768
399658,20236,2,27,21,3,11,9,2,2,2,66,2,11,93,,4,122768
399659,20236,2,27,21,3,11,9,3,5,1,34,1,12,31,61,4,122768
399660,20236,2,27,21,3,11,9,4,5,1,30,1,12,11,33,4,122768
399661,20236,2,27,21,3,11,10,1,1,1,52,2,12,31,85,4,122768
399662,20236,2,27,21,3,11,10,2,2,2,46,2,12,93,,4,122768
399663,20236,2,27,21,3,11,10,3,5,1,23,1,8,91,,4,122768
399664,20236,2,27,21,3,11,10,4,5,2,18,1,7,91,,4,122768
399665,20236,2,27,21,3,11,11,1,1,1,44,2,11,11,74,4,122768
399666,20236,2,27,21,3,11,11,2,2,2,36,2,11,93,,4,122768
399667,20236,2,27,21,3,11,11,3,5,2,9,1,2,91,,4,122768
399668,20236,2,27,21,3,11,12,1,1,1,65,2,11,94,,4,122768
399669,20236,2,27,21,3,11,12,2,2,2,60,2,5,93,,4,122768
399670,20236,2,27,21,3,11,12,3,3,1,30,4,11,31,62,4,122768
399671,20236,2,27,21,3,11,13,1,1,1,38,2,11,11,68,4,122768
399672,20236,2,27,21,3,11,13,2,2,2,31,2,12,11,74,4,122768
399673,20236,2,27,21,3,11,13,3,5,1,5,1,1,,,4,122768
399674,20236,2,27,21,3,11,13,4,5,2,3,1,1,,,4,122768
399675,20236,2,27,21,3,11,14,1,1,2,61,3,11,94,,4,122768
399676,20236,2,27,21,3,11,14,2,5,1,29,1,11,81,,4,122768
399677,20248,2,27,30,3,3,1,1,1,1,44,2,12,11,45,4,94152
399678,20248,2,27,30,3,3,1,2,2,2,40,2,11,92,,4,94152
399679,20248,2,27,30,3,3,1,3,5,1,16,1,5,91,,4,94152
399680,20248,2,27,30,3,3,1,4,5,2,13,1,4,91,,4,94152
399681,20248,2,27,30,3,3,1,5,5,2,10,1,2,91,,4,94152
399682,20248,2,27,30,3,3,2,1,1,1,35,2,12,11,45,4,94152
399683,20248,2,27,30,3,3,2,2,2,2,30,2,12,92,,4,94152
399684,20248,2,27,30,3,3,2,3,5,1,13,1,4,91,,4,94152
399685,20248,2,27,30,3,3,2,4,5,2,9,1,2,91,,4,94152
399686,20248,2,27,30,3,3,2,5,5,2,4,1,1,,,4,94152
399687,20248,2,27,30,3,3,3,1,1,1,85,2,4,11,46,4,94152
399688,20248,2,27,30,3,3,3,2,2,2,80,2,3,92,,4,94152
399689,20248,2,27,30,3,3,4,1,1,1,17,1,5,92,,4,94152
399690,20248,2,27,30,3,3,5,1,1,1,75,2,3,31,84,4,94152
399691,20248,2,27,30,3,3,5,2,2,2,65,2,3,92,,4,94152
399692,20248,2,27,30,3,3,5,3,8,2,35,2,3,92,,4,94152
399693,20248,2,27,30,3,3,5,4,5,1,21,1,5,41,41,4,94152
399694,20248,2,27,30,3,3,5,5,5,2,18,1,5,91,,4,94152
399695,20248,2,27,30,3,3,6,1,1,1,42,2,11,31,41,4,94152
399696,20248,2,27,30,3,3,6,2,2,2,40,2,11,11,13,4,94152
399697,20248,2,27,30,3,3,6,3,5,2,15,1,4,92,,4,94152
399698,20248,2,27,30,3,3,6,4,5,2,7,1,2,92,,4,94152
399699,20248,2,27,30,3,3,6,5,5,2,7,1,2,92,,4,94152
399700,20248,2,27,30,3,3,7,1,1,1,42,2,5,31,1,4,94152
399701,20248,2,27,30,3,3,7,2,2,2,38,2,6,92,,4,94152
399702,20248,2,27,30,3,3,7,3,7,2,56,3,6,92,,4,94152
399703,20248,2,27,30,3,3,8,1,1,1,85,2,5,95,,4,94152
399704,20248,2,27,30,3,3,8,2,2,2,75,2,4,92,,4,94152
399705,20248,2,27,30,3,3,8,3,3,1,45,2,8,31,85,4,94152
399706,20248,2,27,30,3,3,8,4,4,2,44,2,11,92,,4,94152
399707,20248,2,27,30,3,3,8,5,6,2,10,1,2,91,,4,94152
399708,20248,2,27,30,3,3,8,6,6,2,9,1,2,91,,4,94152
399709,20248,2,27,30,3,3,9,1,1,1,52,2,12,31,85,4,94152
399710,20248,2,27,30,3,3,9,2,2,2,43,2,11,31,85,4,94152
399711,20248,2,27,30,3,3,9,3,5,1,24,1,11,91,,4,94152
399712,20248,2,27,30,3,3,9,4,5,2,21,1,11,91,,4,94152
399713,20248,2,27,30,3,3,9,5,5,1,18,1,5,91,,4,94152
399714,20248,2,27,30,3,3,10,1,1,1,23,2,6,11,88,4,94152
399715,20248,2,27,30,3,3,10,2,2,2,19,2,6,92,,4,94152
399716,20248,2,27,30,3,3,10,3,5,2,1,1,1,,,4,94152
399717,20248,2,27,30,3,3,11,1,1,1,70,2,4,93,,4,94152
399718,20248,2,27,30,3,3,11,2,2,2,50,2,2,92,,4,94152
399719,20248,2,27,30,3,3,11,3,5,2,25,1,5,92,,4,94152
399720,20248,2,27,30,3,3,11,4,8,2,65,2,2,92,,4,94152
399721,20248,2,27,30,3,3,11,5,8,2,50,2,2,92,,4,94152
399722,20248,2,27,30,3,3,12,1,1,1,40,2,11,11,45,4,94152
399723,20248,2,27,30,3,3,12,2,2,2,35,2,11,92,,4,94152
399724,20248,2,27,30,3,3,12,3,5,1,16,1,5,91,,4,94152
399725,20248,2,27,30,3,3,12,4,5,1,11,1,3,91,,4,94152
399726,20248,2,27,30,3,3,13,1,1,1,48,2,11,31,33,4,94152
399727,20248,2,27,30,3,3,13,2,2,2,38,2,6,92,,4,94152
399728,20248,2,27,30,3,3,13,3,5,1,15,1,4,91,,4,94152
399729,20248,2,27,30,3,3,13,4,5,2,19,1,6,91,,4,94152
399730,20248,2,27,30,3,3,14,1,1,1,60,2,5,11,33,4,94152
399731,20248,2,27,30,3,3,14,2,2,2,50,2,5,92,,4,94152
399732,20248,2,27,30,3,3,14,3,3,1,30,2,6,31,62,4,94152
399733,20248,2,27,30,3,3,14,4,8,2,28,2,6,92,,4,94152
399734,20248,2,27,30,3,3,14,5,6,1,2,1,1,,,4,94152
399735,20248,2,27,30,3,3,14,6,3,1,28,2,1,11,33,4,94152
399736,20248,2,27,30,3,3,14,7,8,2,28,2,6,92,,4,94152
399737,20252,2,27,20,1,2,1,1,1,1,72,2,5,94,,4,207536
399738,20252,2,27,20,1,2,1,2,2,2,62,2,3,92,,4,207536
399739,20252,2,27,20,1,2,1,3,3,1,43,2,4,31,86,4,207536
399740,20252,2,27,20,1,2,1,4,4,2,34,2,6,92,,4,207536
399741,20252,2,27,20,1,2,1,5,6,1,12,1,3,91,,4,207536
399742,20252,2,27,20,1,2,1,6,6,2,9,1,2,91,,4,207536
399743,20252,2,27,20,1,2,1,7,5,1,45,1,3,51,26,4,207536
399744,20252,2,27,20,1,2,2,1,1,1,59,2,4,31,51,4,207536
399745,20252,2,27,20,1,2,2,2,2,2,57,2,3,92,,4,207536
399746,20252,2,27,20,1,2,2,3,3,1,40,2,5,31,86,4,207536
399747,20252,2,27,20,1,2,2,4,4,2,35,2,5,92,,4,207536
399748,20252,2,27,20,1,2,2,5,6,2,8,1,2,91,,4,207536
399749,20252,2,27,20,1,2,2,6,6,2,10,1,1,91,,4,207536
399750,20252,2,27,20,1,2,2,7,5,1,30,1,4,31,29,4,207536
399751,20252,2,27,20,1,2,3,1,1,1,53,2,4,31,86,4,207536
399752,20252,2,27,20,1,2,3,2,2,2,44,2,5,92,,4,207536
399753,20252,2,27,20,1,2,3,3,5,1,18,1,4,91,,4,207536
399754,20252,2,27,20,1,2,3,4,5,2,21,1,11,31,47,4,207536
399755,20252,2,27,20,1,2,3,5,8,1,55,1,1,95,,4,207536
399756,20252,2,27,20,1,2,4,1,1,1,45,2,4,51,35,4,207536
399757,20252,2,27,20,1,2,4,2,2,2,36,2,3,31,97,4,207536
399758,20252,2,27,20,1,2,4,3,5,1,13,1,4,91,,4,207536
399759,20252,2,27,20,1,2,4,4,5,1,8,1,2,91,,4,207536
399760,20252,2,27,20,1,2,5,1,1,1,20,1,8,91,,4,207536
399761,20252,2,27,20,1,2,6,1,1,2,42,3,6,31,69,4,207536
399762,20252,2,27,20,1,2,6,2,5,1,15,1,4,91,,4,207536
399763,20252,2,27,20,1,2,6,3,5,1,13,1,3,91,,4,207536
399764,20252,2,27,20,1,2,7,1,1,1,60,2,5,94,,4,207536
399765,20252,2,27,20,1,2,7,2,2,2,53,2,4,92,,4,207536
399766,20252,2,27,20,1,2,8,1,1,1,54,2,6,31,96,4,207536
399767,20252,2,27,20,1,2,8,2,2,2,50,2,5,92,,4,207536
399768,20252,2,27,20,1,2,8,3,5,1,25,1,6,91,,4,207536
399769,20252,2,27,20,1,2,8,4,5,2,26,1,11,31,78,4,207536
399770,20252,2,27,20,1,2,8,5,5,2,20,1,6,31,69,4,207536
399771,20252,2,27,20,1,2,8,6,8,2,65,1,5,11,14,4,207536
399772,20252,2,27,20,1,2,9,1,1,1,40,2,5,31,49,4,207536
399773,20252,2,27,20,1,2,9,2,2,2,37,2,5,93,,4,207536
399774,20252,2,27,20,1,2,9,3,5,1,12,1,3,91,,4,207536
399775,20252,2,27,20,1,2,9,4,5,1,8,1,2,91,,4,207536
399776,20252,2,27,20,1,2,10,1,1,2,70,3,3,95,,4,207536
399777,20252,2,27,20,1,2,11,1,1,1,42,2,12,11,47,4,207536
399778,20252,2,27,20,1,2,11,2,2,2,33,2,6,92,,4,207536
399779,20252,2,27,20,1,2,11,3,5,1,15,1,4,91,,4,207536
399780,20252,2,27,20,1,2,11,4,5,1,12,1,3,91,,4,207536
399781,20252,2,27,20,1,2,11,5,7,2,70,3,4,95,,4,207536
399782,20252,2,27,20,1,2,12,1,1,1,55,1,1,95,,4,207536
399783,20252,2,27,20,1,2,12,2,8,2,50,4,3,92,,4,207536
399784,20252,2,27,20,1,2,12,3,6,1,29,1,7,31,85,4,207536
399785,20252,2,27,20,1,2,12,4,6,1,23,1,4,91,,4,207536
399786,20252,2,27,20,1,2,13,1,1,1,55,2,5,11,96,4,207536
399787,20252,2,27,20,1,2,13,2,2,2,45,2,5,92,,4,207536
399788,20252,2,27,20,1,2,13,3,5,1,22,1,6,91,,4,207536
399789,20252,2,27,20,1,2,13,4,5,1,21,1,6,91,,4,207536
399790,20252,2,27,20,1,2,13,5,8,1,45,2,4,11,49,4,207536
399791,20252,2,27,20,1,2,13,6,8,2,35,2,5,51,85,4,207536
399792,20252,2,27,20,1,2,13,7,5,1,14,1,4,91,,4,207536
399793,20252,2,27,20,1,2,13,8,5,1,12,1,3,91,,4,207536
399794,20252,2,27,20,1,2,14,1,1,1,55,2,5,31,22,4,207536
399795,20252,2,27,20,1,2,14,2,2,2,50,2,5,92,,4,207536
399796,20252,2,27,20,1,2,14,3,5,1,29,1,8,31,63,4,207536
399797,20252,2,27,20,1,2,14,4,5,1,25,1,8,31,63,4,207536
399798,20270,2,27,21,4,1,1,1,1,1,28,2,5,31,49,4,142679
399799,20270,2,27,21,4,1,1,2,2,2,22,2,11,92,,4,142679
399800,20270,2,27,21,4,1,1,3,5,2,1,1,1,,,4,142679
399801,20270,2,27,21,4,1,1,4,8,2,47,3,2,92,,4,142679
399802,20270,2,27,21,4,1,2,1,1,1,40,2,4,31,46,4,142679
399803,20270,2,27,21,4,1,2,2,2,2,34,2,5,92,,4,142679
399804,20270,2,27,21,4,1,2,3,5,1,2,1,1,,,4,142679
399805,20270,2,27,21,4,1,2,4,5,2,11,1,3,91,,4,142679
399806,20270,2,27,21,4,1,2,5,5,2,10,1,3,91,,4,142679
399807,20270,2,27,21,4,1,3,1,1,1,36,2,3,31,46,4,142679
399808,20270,2,27,21,4,1,3,2,2,2,34,2,4,92,,4,142679
399809,20270,2,27,21,4,1,3,3,5,2,8,1,2,91,,4,142679
399810,20270,2,27,21,4,1,3,4,8,2,98,3,1,95,,4,142679
399811,20270,2,27,21,4,1,4,1,1,1,58,2,3,94,,4,142679
399812,20270,2,27,21,4,1,4,2,3,1,30,2,11,31,79,4,142679
399813,20270,2,27,21,4,1,4,3,4,2,27,2,3,92,,4,142679
399814,20270,2,27,21,4,1,4,4,6,2,4,1,1,,,4,142679
399815,20270,2,27,21,4,1,5,1,1,1,35,2,11,31,86,4,142679
399816,20270,2,27,21,4,1,5,2,2,2,30,2,11,92,,4,142679
399817,20270,2,27,21,4,1,5,3,8,1,45,2,11,31,86,4,142679
399818,20270,2,27,21,4,1,5,4,8,2,40,2,11,92,,4,142679
399819,20270,2,27,21,4,1,5,5,8,2,70,3,1,95,,4,142679
399820,20270,2,27,21,4,1,6,1,1,1,44,2,5,31,26,4,142679
399821,20270,2,27,21,4,1,6,2,2,2,40,2,4,93,,4,142679
399822,20270,2,27,21,4,1,6,3,5,1,17,1,4,91,,4,142679
399823,20270,2,27,21,4,1,7,1,1,1,45,2,4,31,36,4,142679
399824,20270,2,27,21,4,1,7,2,2,2,35,2,3,11,46,4,142679
399825,20270,2,27,21,4,1,7,3,5,2,13,1,3,91,,4,142679
399826,20270,2,27,21,4,1,7,4,5,2,10,1,3,91,,4,142679
399827,20270,2,27,21,4,1,8,1,1,1,50,2,5,94,,4,142679
399828,20270,2,27,21,4,1,8,2,2,2,45,2,2,93,,4,142679
399829,20270,2,27,21,4,1,8,3,5,1,21,1,4,11,68,4,142679
399830,20270,2,27,21,4,1,9,1,1,1,42,2,5,11,49,4,142679
399831,20270,2,27,21,4,1,9,2,2,2,31,2,4,92,,4,142679
399832,20270,2,27,21,4,1,9,3,5,1,5,1,1,,,4,142679
399833,20270,2,27,21,4,1,9,4,5,2,10,1,2,91,,4,142679
399834,20270,2,27,21,4,1,9,5,5,2,7,1,2,91,,4,142679
399835,20270,2,27,21,4,1,10,1,1,1,55,2,4,31,25,4,142679
399836,20270,2,27,21,4,1,10,2,2,2,45,2,3,92,,4,142679
399837,20270,2,27,21,4,1,10,3,5,1,25,1,11,31,25,4,142679
399838,20270,2,27,21,4,1,10,4,5,1,22,1,11,31,90,4,142679
399839,20270,2,27,21,4,1,11,1,1,1,42,2,5,31,86,4,142679
399840,20270,2,27,21,4,1,11,2,2,2,37,2,4,92,,4,142679
399841,20270,2,27,21,4,1,11,3,5,1,18,1,5,91,,4,142679
399842,20270,2,27,21,4,1,11,4,5,2,17,1,5,91,,4,142679
399843,20270,2,27,21,4,1,11,5,5,2,9,1,2,91,,4,142679
399844,20270,2,27,21,4,1,12,1,1,1,45,2,5,11,43,4,142679
399845,20270,2,27,21,4,1,12,2,2,2,35,2,1,92,,4,142679
399846,20270,2,27,21,4,1,12,3,5,1,12,1,3,91,,4,142679
399847,20270,2,27,21,4,1,12,4,5,1,6,1,2,91,,4,142679
399848,20270,2,27,21,4,1,13,1,1,1,42,2,3,31,41,4,142679
399849,20270,2,27,21,4,1,13,2,2,2,39,2,2,92,,4,142679
399850,20270,2,27,21,4,1,13,3,5,1,18,1,5,91,,4,142679
399851,20270,2,27,21,4,1,13,4,5,1,16,1,4,91,,4,142679
399852,20270,2,27,21,4,1,14,1,1,1,40,2,4,31,56,4,142679
399853,20270,2,27,21,4,1,14,2,2,2,35,2,4,92,,4,142679
399854,20270,2,27,21,4,1,14,3,5,1,8,1,2,91,,4,142679
399855,20270,2,27,21,4,1,14,4,5,2,10,1,3,91,,4,142679
399856,20278,2,27,21,1,1,1,1,1,1,89,3,6,94,,4,244200
399857,20278,2,27,21,1,1,1,2,3,1,50,2,12,12,28,4,244200
399858,20278,2,27,21,1,1,1,3,4,2,49,2,12,31,78,4,244200
399859,20278,2,27,21,1,1,1,4,6,2,21,1,6,91,,4,244200
